no,seq,time_epoch,retransmission,out_of_order
10048,8283870,1716238935.722362000,,
10049,8285191,1716238935.722472000,,
10050,8286512,1716238935.722582000,,
10051,8287833,1716238935.722731000,,
10052,8289154,1716238935.722803000,,
10055,8290475,1716238935.723568000,,
10056,8291796,1716238935.723627000,,
10057,8293117,1716238935.723719000,,
10058,8294438,1716238935.723830000,,
10061,8295759,1716238935.729015000,,
10062,8297080,1716238935.729048000,,
10063,8298401,1716238935.729172000,,
10064,8299722,1716238935.729313000,,
10065,8301043,1716238935.729425000,,
10066,8302364,1716238935.729535000,,
10067,8303685,1716238935.729647000,,
10070,8305006,1716238935.729955000,,
10072,8306327,1716238935.730025000,,
10074,8307648,1716238935.730207000,,
10075,8308969,1716238935.730336000,,
10078,8310290,1716238935.730529000,,
10079,8311611,1716238935.730661000,,
10080,8312932,1716238935.730807000,,
10082,8314253,1716238935.731066000,,
10083,8315574,1716238935.731195000,,
10084,8316895,1716238935.731321000,,
10085,8318216,1716238935.731450000,,
10086,8319537,1716238935.731580000,,
10087,8320858,1716238935.731768000,,
10088,8322179,1716238935.731895000,,
10091,8323500,1716238935.734861000,,
10092,8324821,1716238935.734900000,,
10093,8326142,1716238935.735043000,,
10096,8327463,1716238935.735380000,,
10098,8328784,1716238935.735551000,,
10099,8330105,1716238935.735663000,,
10100,8331426,1716238935.735774000,,
10101,8332747,1716238935.735885000,,
10102,8334068,1716238935.735998000,,
10103,8335389,1716238935.736108000,,
10104,8336710,1716238935.736219000,,
10106,8338031,1716238935.738726000,,
10109,8339352,1716238935.739144000,,
10111,8291796,1716238935.739183000,1,
10123,8340673,1716238935.742455000,,
10128,8341994,1716238935.742557000,,
10129,8343315,1716238935.742673000,,
10130,8344636,1716238935.742779000,,
10131,8345957,1716238935.742892000,,
10132,8347278,1716238935.743005000,,
10135,8348599,1716238935.746178000,,
10144,8349920,1716238935.746445000,,
10145,8351241,1716238935.746554000,,
10146,8352562,1716238935.746672000,,
10147,8353883,1716238935.746786000,,
10148,8355204,1716238935.746895000,,
10149,8356525,1716238935.747007000,,
10150,8357846,1716238935.747116000,,
10151,8359167,1716238935.747228000,,
10152,8360488,1716238935.747339000,,
10154,8361809,1716238935.748003000,,
10157,8363130,1716238935.748596000,,
10158,8293117,1716238935.748622000,,1
10159,8364451,1716238935.748729000,,
10162,8365772,1716238935.752138000,,
10163,8367093,1716238935.752180000,,
10166,8368414,1716238935.752702000,,
10168,8369735,1716238935.752740000,,
10169,8371056,1716238935.752847000,,
10171,8372377,1716238935.753123000,,
10174,8373698,1716238935.756340000,,
10175,8375019,1716238935.756378000,,
10178,8376340,1716238935.756908000,,
10179,8377661,1716238935.756940000,,
10182,8378982,1716238935.758352000,,
10189,8380303,1716238935.758492000,,
10190,8381624,1716238935.758657000,,
10192,8382945,1716238935.758842000,,
10193,8384266,1716238935.758953000,,
10194,8385587,1716238935.759060000,,
10195,8386908,1716238935.759172000,,
10196,8388229,1716238935.759286000,,
10197,8389550,1716238935.759398000,,
10198,8390871,1716238935.759508000,,
10200,8392192,1716238935.761934000,,
10201,8393513,1716238935.761968000,,
10202,8394834,1716238935.762081000,,
10203,8396155,1716238935.762233000,,
10206,8397476,1716238935.762374000,,
10207,8398797,1716238935.762512000,,
10208,8400118,1716238935.762624000,,
10209,8401439,1716238935.762734000,,
10210,8402760,1716238935.762864000,,
10211,8404081,1716238935.762973000,,
10213,8405402,1716238935.765823000,,
10214,8406723,1716238935.765860000,,
10217,8408044,1716238935.768774000,,
10218,8409365,1716238935.768827000,,
10219,8410686,1716238935.768935000,,
10220,8412007,1716238935.769052000,,
10221,8413328,1716238935.769176000,,
10224,8414649,1716238935.769348000,,
10226,8415970,1716238935.769539000,,
10227,8417291,1716238935.769649000,,
10228,8418612,1716238935.769764000,,
10229,8419933,1716238935.769873000,,
10230,8421254,1716238935.769987000,,
10231,8422575,1716238935.770127000,,
10233,8423896,1716238935.771277000,,
10234,8425217,1716238935.771325000,,
10237,8426538,1716238935.772669000,,
10239,8427859,1716238935.772728000,,
10240,8429180,1716238935.772840000,,
10241,8430501,1716238935.772951000,,
10243,8431822,1716238935.773128000,,
10244,8433143,1716238935.773254000,,
10245,8434464,1716238935.773345000,,
10246,8435785,1716238935.773486000,,
10247,8437106,1716238935.773595000,,
10249,8438427,1716238935.775131000,,
10250,8439748,1716238935.775168000,,
10253,8441069,1716238935.781477000,,
10259,8442390,1716238935.781695000,,
10260,8443711,1716238935.781801000,,
10261,8445032,1716238935.781919000,,
10262,8446353,1716238935.782031000,,
10263,8447674,1716238935.782142000,,
10264,8448995,1716238935.782253000,,
10265,8450316,1716238935.782363000,,
10266,8451637,1716238935.782473000,,
10267,8452958,1716238935.782584000,,
10268,8454279,1716238935.782693000,,
10269,8455600,1716238935.782803000,,
10270,8456921,1716238935.782913000,,
10271,8458242,1716238935.783027000,,
10274,8459563,1716238935.783761000,,
10277,8460884,1716238935.783850000,,
10278,8462205,1716238935.783981000,,
10279,8463526,1716238935.784091000,,
10280,8464847,1716238935.784203000,,
10281,8466168,1716238935.784316000,,
10282,8467489,1716238935.784436000,,
10283,8468810,1716238935.784544000,,
10284,8470131,1716238935.784655000,,
10286,8471452,1716238935.784882000,,
10287,8472773,1716238935.784990000,,
10289,8474094,1716238935.791174000,,
10290,8475415,1716238935.791210000,,
10292,8476736,1716238935.791714000,,
10293,8478057,1716238935.791751000,,
10296,8479378,1716238935.792199000,,
10298,8480699,1716238935.792271000,,
10299,8482020,1716238935.792383000,,
10300,8483341,1716238935.792499000,,
10301,8484662,1716238935.792617000,,
10302,8485983,1716238935.792727000,,
10303,8487304,1716238935.792837000,,
10305,8488625,1716238935.793218000,,
10306,8489946,1716238935.793253000,,
10309,8491267,1716238935.793792000,,
10310,8492588,1716238935.793838000,,
10311,8493909,1716238935.793946000,,
10312,8495230,1716238935.794059000,,
10314,8496551,1716238935.794444000,,
10316,8497872,1716238935.794489000,,
10317,8499193,1716238935.794598000,,
10318,8500514,1716238935.794728000,,
10319,8501835,1716238935.794821000,,
10321,8503156,1716238935.795315000,,
10323,8504477,1716238935.795370000,,
10324,8505798,1716238935.795480000,,
10325,8507119,1716238935.795584000,,
10327,8508440,1716238935.800044000,,
10328,8509761,1716238935.800080000,,
10331,8511082,1716238935.801331000,,
10332,8512403,1716238935.801405000,,
10333,8513724,1716238935.801501000,,
10334,8515045,1716238935.801614000,,
10336,8516366,1716238935.802610000,,
10338,8517687,1716238935.802728000,,
10340,8519008,1716238935.803037000,,
10341,8520329,1716238935.803174000,,
10342,8521650,1716238935.803258000,,
10343,8522971,1716238935.803366000,,
10344,8524292,1716238935.803473000,,
10348,8525613,1716238935.804348000,,
10349,8526934,1716238935.804409000,,
10350,8528255,1716238935.804503000,,
10351,8529576,1716238935.804650000,,
10354,8530897,1716238935.804811000,,
10355,8532218,1716238935.804932000,,
10356,8533539,1716238935.805079000,,
10357,8534860,1716238935.805192000,,
10358,8536181,1716238935.805304000,,
10359,8537502,1716238935.805415000,,
10361,8538823,1716238935.805613000,,
10362,8540144,1716238935.805721000,,
10364,8541465,1716238935.809218000,,
10365,8542786,1716238935.809256000,,
10367,8544107,1716238935.810240000,,
10368,8545428,1716238935.810277000,,
10370,8546749,1716238935.811341000,,
10371,8548070,1716238935.811378000,,
10373,8549391,1716238935.812725000,,
10375,8550712,1716238935.812772000,,
10376,8552033,1716238935.812884000,,
10377,8553354,1716238935.812998000,,
10380,8554675,1716238935.813193000,,
10381,8555996,1716238935.813363000,,
10382,8557317,1716238935.813474000,,
10383,8558638,1716238935.813584000,,
10386,8559959,1716238935.814249000,,
10387,8561280,1716238935.814307000,,
10388,8562601,1716238935.814395000,,
10389,8563922,1716238935.814521000,,
10391,8565243,1716238935.814912000,,
10393,8566564,1716238935.814968000,,
10394,8567885,1716238935.815077000,,
10395,8569206,1716238935.815190000,,
10398,8570527,1716238935.815418000,,
10399,8571848,1716238935.815557000,,
10400,8573169,1716238935.815667000,,
10401,8574490,1716238935.815777000,,
10402,8575811,1716238935.815887000,,
10404,8577132,1716238935.819231000,,
10405,8578453,1716238935.819268000,,
10407,8579774,1716238935.819847000,,
10408,8581095,1716238935.819884000,,
10410,8582416,1716238935.820649000,,
10411,8583737,1716238935.820692000,,
10414,8585058,1716238935.822904000,,
10415,8586379,1716238935.822954000,,
10416,8587700,1716238935.823049000,,
10417,8589021,1716238935.823168000,,
10419,8590342,1716238935.823335000,,
10420,8591663,1716238935.823443000,,
10421,8592984,1716238935.823554000,,
10424,8594305,1716238935.824003000,,
10425,8595626,1716238935.824050000,,
10426,8596947,1716238935.824199000,,
10427,8598268,1716238935.824337000,,
10429,8599589,1716238935.824677000,,
10430,8600910,1716238935.824714000,,
10433,8602231,1716238935.825982000,,
10434,8603552,1716238935.826034000,,
10435,8604873,1716238935.826155000,,
10436,8606194,1716238935.826287000,,
10437,8607515,1716238935.826421000,,
10439,8608836,1716238935.826604000,,
10440,8610157,1716238935.826718000,,
10442,8611478,1716238935.828517000,,
10443,8612799,1716238935.828555000,,
10445,8614120,1716238935.829980000,,
10446,8615441,1716238935.830018000,,
10448,8616762,1716238935.830943000,,
10449,8618083,1716238935.830974000,,
10450,8619404,1716238935.831084000,,
10453,8620725,1716238935.833878000,,
10454,8622046,1716238935.833929000,,
10455,8623367,1716238935.834035000,,
10457,8624688,1716238935.834213000,,
10458,8626009,1716238935.834322000,,
10459,8627330,1716238935.834427000,,
10460,8628651,1716238935.834538000,,
10463,8629972,1716238935.834842000,,
10465,8631293,1716238935.834901000,,
10466,8632614,1716238935.835009000,,
10467,8633935,1716238935.835123000,,
10469,8635256,1716238935.835304000,,
10470,8636577,1716238935.835414000,,
10471,8637898,1716238935.835526000,,
10472,8639219,1716238935.835658000,,
10475,8640540,1716238935.836492000,,
10476,8641861,1716238935.836541000,,
10477,8643182,1716238935.836634000,,
10478,8644503,1716238935.836747000,,
10479,8645824,1716238935.836858000,,
10482,8647145,1716238935.839297000,,
10483,8648466,1716238935.839348000,,
10484,8649787,1716238935.839456000,,
10485,8651108,1716238935.839572000,,
10486,8652429,1716238935.839684000,,
10488,8653750,1716238935.841327000,,
10489,8655071,1716238935.841365000,,
10491,8656392,1716238935.842830000,,
10492,8657713,1716238935.842870000,,
10493,8659034,1716238935.842961000,,
10495,8660355,1716238935.844208000,,
10496,8661676,1716238935.844244000,,
10499,8662997,1716238935.844603000,,
10500,8664318,1716238935.844649000,,
10501,8665639,1716238935.844802000,,
10503,8666960,1716238935.844953000,,
10504,8668281,1716238935.845061000,,
10505,8669602,1716238935.845206000,,
10508,8670923,1716238935.845582000,,
10509,8672244,1716238935.845640000,,
10510,8673565,1716238935.845728000,,
10511,8674886,1716238935.845839000,,
10514,8676207,1716238935.846548000,,
10515,8677528,1716238935.846606000,,
10516,8678849,1716238935.846695000,,
10517,8680170,1716238935.846826000,,
10519,8681491,1716238935.847109000,,
10520,8682812,1716238935.847145000,,
10522,8684133,1716238935.848709000,,
10523,8685454,1716238935.848739000,,
10525,8686775,1716238935.849162000,,
10526,8688096,1716238935.849197000,,
10528,8689417,1716238935.850684000,,
10529,8690738,1716238935.850717000,,
10530,8692059,1716238935.850811000,,
10533,8693380,1716238935.852956000,,
10534,8694701,1716238935.853030000,,
10535,8696022,1716238935.853144000,,
10536,8697343,1716238935.853255000,,
10539,8698664,1716238935.854583000,,
10540,8699985,1716238935.854641000,,
10541,8701306,1716238935.854764000,,
10542,8702627,1716238935.854851000,,
10545,8703948,1716238935.855065000,,
10546,8705269,1716238935.855193000,,
10547,8706590,1716238935.855330000,,
10548,8707911,1716238935.855496000,,
10550,8709232,1716238935.855627000,,
10551,8710553,1716238935.855739000,,
10554,8711874,1716238935.856382000,,
10555,8713195,1716238935.856428000,,
10556,8714516,1716238935.856535000,,
10557,8715837,1716238935.856645000,,
10559,8717158,1716238935.856997000,,
10560,8718479,1716238935.857043000,,
10561,8719800,1716238935.857150000,,
10563,8721121,1716238935.857576000,,
10564,8722442,1716238935.857613000,,
10566,8723763,1716238935.858642000,,
10567,8725084,1716238935.858679000,,
10570,8726405,1716238935.859704000,,
10571,8727726,1716238935.859750000,,
10572,8729047,1716238935.859860000,,
10573,8730368,1716238935.859971000,,
10575,8731689,1716238935.862868000,,
10577,8733010,1716238935.862933000,,
10578,8734331,1716238935.863044000,,
10579,8735652,1716238935.863162000,,
10581,8736973,1716238935.865722000,,
10586,8738294,1716238935.866214000,,
10589,8739615,1716238935.866538000,,
10591,8740936,1716238935.866756000,,
10592,8742257,1716238935.866865000,,
10593,8743578,1716238935.866987000,,
10594,8744899,1716238935.867099000,,
10595,8746220,1716238935.867213000,,
10596,8747541,1716238935.867323000,,
10599,8748862,1716238935.867513000,,
10600,8750183,1716238935.867647000,,
10601,8751504,1716238935.867763000,,
10602,8752825,1716238935.867869000,,
10603,8754146,1716238935.867982000,,
10604,8755467,1716238935.868116000,,
10605,8756788,1716238935.868204000,,
10606,8758109,1716238935.868316000,,
10607,8759430,1716238935.868426000,,
10608,8760751,1716238935.868570000,,
10609,8762072,1716238935.868676000,,
10610,8763393,1716238935.868821000,,
10612,8764714,1716238935.869780000,,
10613,8766035,1716238935.869818000,,
10615,8767356,1716238935.870657000,,
10616,8768677,1716238935.870694000,,
10618,8769998,1716238935.873066000,,
10619,8771319,1716238935.873107000,,
10620,8772640,1716238935.873194000,,
10622,8773961,1716238935.875453000,,
10623,8775282,1716238935.875481000,,
10625,8776603,1716238935.876902000,,
10626,8777924,1716238935.876938000,,
10627,8779245,1716238935.877046000,,
10629,8780566,1716238935.877945000,,
10635,8781887,1716238935.878503000,,
10637,8783208,1716238935.878771000,,
10638,8784529,1716238935.878899000,,
10641,8785850,1716238935.879307000,,
10642,8787171,1716238935.879435000,,
10643,8788492,1716238935.879541000,,
10644,8789813,1716238935.879655000,,
10645,8791134,1716238935.879804000,,
10647,8792455,1716238935.880090000,,
10648,8793776,1716238935.880282000,,
10649,8795097,1716238935.880434000,,
10650,8796418,1716238935.880561000,,
10651,8797739,1716238935.880727000,,
10652,8799060,1716238935.881082000,,
10653,8800381,1716238935.881215000,,
10654,8801702,1716238935.881398000,,
10655,8803023,1716238935.881523000,,
10656,8804344,1716238935.881636000,,
10657,8805665,1716238935.881741000,,
10658,8806986,1716238935.881905000,,
10660,8808307,1716238935.882412000,,
10661,8809628,1716238935.882452000,,
10663,8810949,1716238935.884156000,,
10664,8812270,1716238935.884196000,,
10672,8813591,1716238935.890230000,,
10673,8814912,1716238935.890342000,,
10674,8816233,1716238935.890532000,,
10675,8817554,1716238935.890642000,,
10678,8818875,1716238935.890835000,,
10679,8820196,1716238935.890965000,,
10680,8821517,1716238935.891072000,,
10681,8822838,1716238935.891177000,,
10682,8824159,1716238935.891309000,,
10683,8825480,1716238935.891398000,,
10684,8826801,1716238935.891504000,,
10685,8828122,1716238935.891610000,,
10688,8829443,1716238935.891837000,,
10689,8830764,1716238935.891963000,,
10692,8832085,1716238935.892173000,,
10693,8833406,1716238935.892299000,,
10694,8834727,1716238935.892408000,,
10695,8836048,1716238935.892538000,,
10696,8837369,1716238935.892646000,,
10698,8838690,1716238935.892819000,,
10699,8840011,1716238935.892953000,,
10700,8841332,1716238935.893059000,,
10701,8842653,1716238935.893180000,,
10702,8843974,1716238935.893314000,,
10703,8845295,1716238935.893443000,,
10705,8846616,1716238935.893742000,,
10706,8847937,1716238935.893872000,,
10707,8849258,1716238935.894028000,,
10708,8850579,1716238935.894164000,,
10709,8851900,1716238935.894293000,,
10711,8853221,1716238935.899899000,,
10712,8854542,1716238935.899958000,,
10714,8855863,1716238935.900914000,,
10715,8857184,1716238935.900967000,,
10720,8858505,1716238935.901961000,,
10724,8859826,1716238935.902662000,,
10725,8861147,1716238935.902886000,,
10728,8862468,1716238935.903312000,,
10729,8863789,1716238935.903489000,,
10732,8865110,1716238935.903943000,,
10733,8866431,1716238935.904077000,,
10734,8867752,1716238935.904208000,,
10737,8869073,1716238935.904659000,,
10738,8870394,1716238935.904903000,,
10739,8871715,1716238935.905012000,,
10740,8873036,1716238935.905147000,,
10741,8874357,1716238935.905259000,,
10742,8875678,1716238935.905368000,,
10743,8876999,1716238935.905495000,,
10744,8878320,1716238935.905601000,,
10745,8879641,1716238935.905705000,,
10746,8880962,1716238935.905802000,,
10747,8882283,1716238935.905945000,,
10748,8883604,1716238935.906071000,,
10749,8884925,1716238935.906285000,,
10750,8886246,1716238935.906488000,,
10751,8887567,1716238935.906641000,,
10752,8888888,1716238935.906864000,,
10753,8890209,1716238935.906958000,,
10754,8891530,1716238935.907084000,,
10755,8892851,1716238935.907184000,,
10757,8894172,1716238935.910422000,,
10758,8895493,1716238935.910453000,,
10760,8896814,1716238935.911128000,,
10761,8898135,1716238935.911153000,,
10763,8899456,1716238935.912418000,,
10764,8900777,1716238935.912442000,,
10766,8902098,1716238935.914148000,,
10768,8903419,1716238935.914217000,,
10769,8904740,1716238935.914326000,,
10770,8906061,1716238935.914402000,,
10772,8907382,1716238935.915056000,,
10775,8908703,1716238935.915173000,,
10776,8910024,1716238935.915248000,,
10777,8911345,1716238935.915323000,,
10778,8912666,1716238935.915397000,,
10779,8913987,1716238935.915482000,,
10782,8915308,1716238935.915719000,,
10783,8916629,1716238935.915793000,,
10784,8917950,1716238935.915867000,,
10786,8919271,1716238935.916017000,,
10787,8920592,1716238935.916090000,,
10788,8921913,1716238935.916163000,,
10790,8923234,1716238935.916362000,,
10792,8924555,1716238935.916431000,,
10793,8925876,1716238935.916504000,,
10794,8927197,1716238935.916979000,,
10797,8928518,1716238935.917176000,,
10798,8929839,1716238935.917199000,,
10799,8931160,1716238935.917250000,,
10800,8932481,1716238935.917300000,,
10802,8933802,1716238935.919690000,,
10803,8935123,1716238935.919708000,,
10805,8936444,1716238935.920411000,,
10806,8937765,1716238935.920477000,,
10808,8939086,1716238935.922304000,,
10809,8940407,1716238935.922326000,,
10810,8941728,1716238935.922415000,,
10812,8943049,1716238935.923195000,,
10813,8944370,1716238935.923212000,,
10815,8945691,1716238935.924424000,,
10818,8947012,1716238935.924561000,,
10819,8948333,1716238935.924690000,,
10820,8949654,1716238935.924757000,,
10821,8950975,1716238935.924821000,,
10822,8952296,1716238935.924885000,,
10824,8953617,1716238935.925719000,,
10826,8954938,1716238935.925793000,,
10827,8956259,1716238935.925904000,,
10828,8957580,1716238935.925996000,,
10830,8958901,1716238935.926473000,,
10831,8960222,1716238935.926499000,,
10832,8961543,1716238935.926564000,,
10834,8962864,1716238935.927040000,,
10836,8964185,1716238935.927129000,,
10837,8965506,1716238935.927195000,,
10838,8966827,1716238935.927288000,,
10840,8968148,1716238935.927562000,,
10842,8969469,1716238935.927622000,,
10843,8970790,1716238935.927714000,,
10844,8972111,1716238935.927784000,,
10846,8973432,1716238935.928716000,,
10848,8974753,1716238935.928773000,,
10850,8976074,1716238935.929907000,,
10852,8932481,1716238935.929941000,1,
10863,8977395,1716238935.934562000,,
10866,8978716,1716238935.934877000,,
10867,8980037,1716238935.934910000,,
10870,8981358,1716238935.935568000,,
10871,8982679,1716238935.935602000,,
10874,8984000,1716238935.936024000,,
10875,8985321,1716238935.936062000,,
10878,8986642,1716238935.936342000,,
10879,8987963,1716238935.936379000,,
10881,8989284,1716238935.939045000,,
10893,8990605,1716238935.939287000,,
10894,8991926,1716238935.939402000,,
10895,8993247,1716238935.939521000,,
10896,8994568,1716238935.939627000,,
10897,8995889,1716238935.939735000,,
10898,8997210,1716238935.939842000,,
10899,8998531,1716238935.939950000,,
10900,8999852,1716238935.940056000,,
10901,9001173,1716238935.940163000,,
10902,9002494,1716238935.940271000,,
10903,9003815,1716238935.940378000,,
10905,9005136,1716238935.943585000,,
10906,9006457,1716238935.943617000,,
10910,9007778,1716238935.946447000,,
10911,9009099,1716238935.946519000,,
10912,9010420,1716238935.946670000,,
10913,9011741,1716238935.946783000,,
10914,9013062,1716238935.946895000,,
10915,9014383,1716238935.947003000,,
10916,9015704,1716238935.947110000,,
10920,9017025,1716238935.950367000,,
10924,9018346,1716238935.950540000,,
10925,9019667,1716238935.950710000,,
10926,9020988,1716238935.950819000,,
10927,9022309,1716238935.950927000,,
10928,9023630,1716238935.951044000,,
10929,9024951,1716238935.951153000,,
10930,9026272,1716238935.951260000,,
10931,9027593,1716238935.951369000,,
10932,9028914,1716238935.951476000,,
10933,9030235,1716238935.951584000,,
10934,9031556,1716238935.951690000,,
10935,9032877,1716238935.951798000,,
10937,9034198,1716238935.953904000,,
10938,9035519,1716238935.953947000,,
10939,9036840,1716238935.954109000,,
10942,9038161,1716238935.956896000,,
10944,9039482,1716238935.956932000,,
10945,9040803,1716238935.956988000,,
10946,9042124,1716238935.957047000,,
10947,9043445,1716238935.957099000,,
10948,9044766,1716238935.957152000,,
10949,9046087,1716238935.957206000,,
10951,9047408,1716238935.959563000,,
10952,9048729,1716238935.959600000,,
10955,9050050,1716238935.962109000,,
10957,9051371,1716238935.962186000,,
10958,9052692,1716238935.962301000,,
10959,9054013,1716238935.962406000,,
10960,9055334,1716238935.962511000,,
10961,9056655,1716238935.962624000,,
10962,9057976,1716238935.962736000,,
10963,9059297,1716238935.962845000,,
10966,9060618,1716238935.963568000,,
10967,9061939,1716238935.963616000,,
10968,9063260,1716238935.963717000,,
10969,9064581,1716238935.963851000,,
10971,9065902,1716238935.964304000,,
10972,9067223,1716238935.964336000,,
10974,9068544,1716238935.966385000,,
10975,9069865,1716238935.966420000,,
10976,9071186,1716238935.966521000,,
10978,9072507,1716238935.967395000,,
10979,9073828,1716238935.967425000,,
10981,9075149,1716238935.969032000,,
10982,9076470,1716238935.969064000,,
10984,9077791,1716238935.969421000,,
10985,9079112,1716238935.969454000,,
10987,9080433,1716238935.971611000,,
10988,9081754,1716238935.971645000,,
10990,9083075,1716238935.972610000,,
10993,9084396,1716238935.972816000,,
10994,9085717,1716238935.973018000,,
10995,9087038,1716238935.973074000,,
10996,9088359,1716238935.973126000,,
10997,9089680,1716238935.973202000,,
10999,9091001,1716238935.973617000,,
11000,9092322,1716238935.973634000,,
11003,9093643,1716238935.974101000,,
11004,9094964,1716238935.974137000,,
11005,9096285,1716238935.974199000,,
11006,9097606,1716238935.974230000,,
11007,9098927,1716238935.974282000,,
11009,9100248,1716238935.975704000,,
11010,9101569,1716238935.975743000,,
11012,9102890,1716238935.976401000,,
11013,9104211,1716238935.976439000,,
11015,9105532,1716238935.977688000,,
11016,9106853,1716238935.977723000,,
11018,9108174,1716238935.979163000,,
11019,9109495,1716238935.979202000,,
11021,9110816,1716238935.980687000,,
11022,9112137,1716238935.980721000,,
11023,9113458,1716238935.980815000,,
11025,9114779,1716238935.982693000,,
11026,9116100,1716238935.982733000,,
11028,9117421,1716238935.983426000,,
11031,9118742,1716238935.983531000,,
11032,9120063,1716238935.983675000,,
11033,9121384,1716238935.983786000,,
11036,9122705,1716238935.983991000,,
11037,9124026,1716238935.984124000,,
11038,9125347,1716238935.984237000,,
11039,9126668,1716238935.984349000,,
11040,9127989,1716238935.984459000,,
11041,9129310,1716238935.984568000,,
11043,9130631,1716238935.984871000,,
11044,9131952,1716238935.984919000,,
11046,9133273,1716238935.985605000,,
11047,9134594,1716238935.985637000,,
11049,9135915,1716238935.987017000,,
11050,9137236,1716238935.987051000,,
11052,9138557,1716238935.987881000,,
11053,9139878,1716238935.987915000,,
11055,9141199,1716238935.990702000,,
11056,9142520,1716238935.990740000,,
11057,9143841,1716238935.990838000,,
11059,9145162,1716238935.991543000,,
11060,9146483,1716238935.991578000,,
11062,9147804,1716238935.992885000,,
11063,9149125,1716238935.992920000,,
11064,9150446,1716238935.993031000,,
11065,9151767,1716238935.993154000,,
11067,9153088,1716238935.993814000,,
11068,9154409,1716238935.993846000,,
11071,9155730,1716238935.994682000,,
11074,9157051,1716238935.994815000,,
11075,9158372,1716238935.994929000,,
11076,9159693,1716238935.995042000,,
11077,9161014,1716238935.995150000,,
11078,9162335,1716238935.995283000,,
11079,9163656,1716238935.995507000,,
11080,9164977,1716238935.995615000,,
11081,9166298,1716238935.995746000,,
11083,9167619,1716238935.996055000,,
11084,9168940,1716238935.996088000,,
11086,9170261,1716238935.997162000,,
11087,9171582,1716238935.997206000,,
11089,9172903,1716238935.999649000,,
11090,9174224,1716238935.999735000,,
11091,9175545,1716238935.999993000,,
11093,9176866,1716238936.005474000,,
11104,9178187,1716238936.006164000,,
11105,9179508,1716238936.006335000,,
11106,9180829,1716238936.006446000,,
11107,9182150,1716238936.006544000,,
11108,9183471,1716238936.006665000,,
11109,9184792,1716238936.006760000,,
11110,9186113,1716238936.006854000,,
11111,9187434,1716238936.006948000,,
11112,9188755,1716238936.007044000,,
11113,9190076,1716238936.007138000,,
11114,9191397,1716238936.007234000,,
11115,9192718,1716238936.007329000,,
11116,9194039,1716238936.007426000,,
11117,9195360,1716238936.008658000,,
11118,9196681,1716238936.008715000,,
11119,9198002,1716238936.008769000,,
11120,9199323,1716238936.008826000,,
11121,9200644,1716238936.008881000,,
11122,9201965,1716238936.008953000,,
11123,9203286,1716238936.009020000,,
11124,9204607,1716238936.009162000,,
11126,9205928,1716238936.009803000,,
11127,9207249,1716238936.009860000,,
11129,9208570,1716238936.015380000,,
11130,9209891,1716238936.015449000,,
11132,9211212,1716238936.020575000,,
11143,9212533,1716238936.021522000,,
11144,9213854,1716238936.022007000,,
11145,9215175,1716238936.022121000,,
11146,9216496,1716238936.022333000,,
11147,9217817,1716238936.022434000,,
11148,9219138,1716238936.022607000,,
11149,9220459,1716238936.022706000,,
11150,9221780,1716238936.022810000,,
11151,9223101,1716238936.022905000,,
11152,9224422,1716238936.023116000,,
11153,9225743,1716238936.023214000,,
11154,9227064,1716238936.023446000,,
11155,9228385,1716238936.023554000,,
11156,9229706,1716238936.023653000,,
11157,9231027,1716238936.023751000,,
11158,9232348,1716238936.023852000,,
11159,9233669,1716238936.023978000,,
11160,9234990,1716238936.024108000,,
11161,9236311,1716238936.024396000,,
11162,9237632,1716238936.024776000,,
11163,9238953,1716238936.025406000,,
11164,9240274,1716238936.025510000,,
11166,9241595,1716238936.025961000,,
11167,9242916,1716238936.026063000,,
11168,9244237,1716238936.026126000,,
11171,9245558,1716238936.032443000,,
11172,9246879,1716238936.032499000,,
11173,9248200,1716238936.032595000,,
11177,9249521,1716238936.033130000,,
11178,9250842,1716238936.033272000,,
11179,9252163,1716238936.033403000,,
11182,9253484,1716238936.033734000,,
11187,9254805,1716238936.035085000,,
11188,9256126,1716238936.035178000,,
11189,9257447,1716238936.035285000,,
11190,9258768,1716238936.035406000,,
11191,9260089,1716238936.035518000,,
11192,9261410,1716238936.035678000,,
11195,9262731,1716238936.035846000,,
11196,9264052,1716238936.035985000,,
11197,9265373,1716238936.036165000,,
11199,9266694,1716238936.036379000,,
11200,9268015,1716238936.036478000,,
11201,9269336,1716238936.036557000,,
11202,9270657,1716238936.036635000,,
11203,9271978,1716238936.036718000,,
11204,9273299,1716238936.036803000,,
11205,9274620,1716238936.036886000,,
11206,9275941,1716238936.036968000,,
11207,9277262,1716238936.037051000,,
11208,9278583,1716238936.037135000,,
11211,9279904,1716238936.042403000,,
11212,9281225,1716238936.042457000,,
11213,9282546,1716238936.042553000,,
11214,9283867,1716238936.042659000,,
11216,9285188,1716238936.043705000,,
11217,9286509,1716238936.043756000,,
11220,9287830,1716238936.045084000,,
11221,9289151,1716238936.045137000,,
11222,9290472,1716238936.045227000,,
11223,9291793,1716238936.045334000,,
11225,9293114,1716238936.045649000,,
11226,9294435,1716238936.045687000,,
11228,9295756,1716238936.046401000,,
11229,9297077,1716238936.046438000,,
11232,9298398,1716238936.046791000,,
11233,9299719,1716238936.046842000,,
11234,9301040,1716238936.046954000,,
11235,9302361,1716238936.047047000,,
11236,9303682,1716238936.047162000,,
